Simulation,Format,Player,Wins
231,FFA,[HypE]RupeDogg,2.0
231,FFA,TM_8D,6.0
231,FFA,Darth_Revan,8.0
231,FFA,Blodir,4.0
232,FFA,NapoleonBlownapart,2.0
232,FFA,PRO_BCTV,1.0
232,FFA,StarDoM,7.0
232,FFA,[Stud]Lovish,4.0
232,FFA,[HypE]RupeDogg,3.0
232,FFA,TM_8D,6.0
232,FFA,Darth_Revan,8.0
232,FFA,Blodir,5.0
233,FFA,NapoleonBlownapart,3.0
233,FFA,PRO_BCTV,2.0
233,FFA,StarDoM,7.0
233,FFA,[Stud]Lovish,4.0
233,FFA,[HypE]RupeDogg,1.0
233,FFA,TM_8D,6.0
233,FFA,Darth_Revan,8.0
233,FFA,Blodir,5.0
234,FFA,NapoleonBlownapart,3.0
234,FFA,PRO_BCTV,1.0
234,FFA,StarDoM,7.0
234,FFA,[Stud]Lovish,5.0
234,FFA,[HypE]RupeDogg,2.0
234,FFA,TM_8D,6.0
234,FFA,Darth_Revan,8.0
234,FFA,Blodir,4.0
235,FFA,NapoleonBlownapart,2.0
235,FFA,PRO_BCTV,1.0
235,FFA,StarDoM,7.0
235,FFA,[Stud]Lovish,4.0
235,FFA,[HypE]RupeDogg,3.0
235,FFA,TM_8D,6.0
235,FFA,Darth_Revan,8.0
235,FFA,Blodir,5.0
236,FFA,NapoleonBlownapart,3.0
236,FFA,PRO_BCTV,1.0
236,FFA,StarDoM,7.0
236,FFA,[Stud]Lovish,4.0
236,FFA,[HypE]RupeDogg,2.0
236,FFA,TM_8D,6.0
236,FFA,Darth_Revan,8.0
236,FFA,Blodir,5.0
237,FFA,NapoleonBlownapart,3.0
237,FFA,PRO_BCTV,1.0
237,FFA,StarDoM,7.0
237,FFA,[Stud]Lovish,4.0
237,FFA,[HypE]RupeDogg,2.0
237,FFA,TM_8D,6.0
237,FFA,Darth_Revan,8.0
237,FFA,Blodir,5.0
238,FFA,NapoleonBlownapart,1.0
238,FFA,PRO_BCTV,2.0
238,FFA,StarDoM,7.0
238,FFA,[Stud]Lovish,4.0
238,FFA,[HypE]RupeDogg,3.0
238,FFA,TM_8D,6.0
238,FFA,Darth_Revan,8.0
238,FFA,Blodir,5.0
239,FFA,NapoleonBlownapart,3.0
239,FFA,PRO_BCTV,1.0
239,FFA,StarDoM,7.0
239,FFA,[Stud]Lovish,5.0
239,FFA,[HypE]RupeDogg,2.0
239,FFA,TM_8D,6.0
239,FFA,Darth_Revan,8.0
239,FFA,Blodir,4.0
240,FFA,NapoleonBlownapart,2.0
240,FFA,PRO_BCTV,1.0
240,FFA,StarDoM,7.0
240,FFA,[Stud]Lovish,5.0
240,FFA,[HypE]RupeDogg,3.0
240,FFA,TM_8D,6.0
240,FFA,Darth_Revan,8.0
240,FFA,Blodir,4.0
241,FFA,NapoleonBlownapart,2.0
241,FFA,PRO_BCTV,3.0
241,FFA,StarDoM,7.0
241,FFA,[Stud]Lovish,4.0
241,FFA,[HypE]RupeDogg,1.0
241,FFA,TM_8D,6.0
241,FFA,Darth_Revan,8.0
241,FFA,Blodir,5.0
242,FFA,NapoleonBlownapart,3.0
242,FFA,PRO_BCTV,2.0
242,FFA,StarDoM,7.0
242,FFA,[Stud]Lovish,4.0
242,FFA,[HypE]RupeDogg,1.0
242,FFA,TM_8D,6.0
242,FFA,Darth_Revan,8.0
242,FFA,Blodir,5.0
243,FFA,NapoleonBlownapart,2.0
243,FFA,PRO_BCTV,3.0
243,FFA,StarDoM,7.0
243,FFA,[Stud]Lovish,4.0
243,FFA,[HypE]RupeDogg,1.0
243,FFA,TM_8D,6.0
243,FFA,Darth_Revan,8.0
243,FFA,Blodir,5.0
244,FFA,NapoleonBlownapart,3.0
244,FFA,PRO_BCTV,2.0
244,FFA,StarDoM,7.0
244,FFA,[Stud]Lovish,5.0
244,FFA,[HypE]RupeDogg,1.0
244,FFA,TM_8D,6.0
244,FFA,Darth_Revan,8.0
244,FFA,Blodir,4.0
245,FFA,NapoleonBlownapart,3.0
245,FFA,PRO_BCTV,2.0
245,FFA,StarDoM,7.0
245,FFA,[Stud]Lovish,4.0
245,FFA,[HypE]RupeDogg,1.0
245,FFA,TM_8D,6.0
245,FFA,Darth_Revan,8.0
245,FFA,Blodir,5.0
246,FFA,NapoleonBlownapart,2.0
246,FFA,PRO_BCTV,1.0
246,FFA,StarDoM,7.0
246,FFA,[Stud]Lovish,4.0
246,FFA,[HypE]RupeDogg,3.0
246,FFA,TM_8D,6.0
246,FFA,Darth_Revan,8.0
246,FFA,Blodir,5.0
247,FFA,NapoleonBlownapart,2.0
247,FFA,PRO_BCTV,1.0
247,FFA,StarDoM,7.0
247,FFA,[Stud]Lovish,4.0
247,FFA,[HypE]RupeDogg,3.0
247,FFA,TM_8D,6.0
247,FFA,Darth_Revan,8.0
247,FFA,Blodir,5.0
248,FFA,NapoleonBlownapart,3.0
248,FFA,PRO_BCTV,2.0
248,FFA,StarDoM,7.0
248,FFA,[Stud]Lovish,4.0
248,FFA,[HypE]RupeDogg,1.0
248,FFA,TM_8D,6.0
248,FFA,Darth_Revan,8.0
248,FFA,Blodir,5.0
249,FFA,NapoleonBlownapart,2.0
249,FFA,PRO_BCTV,1.0
249,FFA,StarDoM,7.0
249,FFA,[Stud]Lovish,4.0
249,FFA,[HypE]RupeDogg,3.0
249,FFA,TM_8D,6.0
249,FFA,Darth_Revan,8.0
249,FFA,Blodir,5.0
250,FFA,NapoleonBlownapart,1.0
250,FFA,PRO_BCTV,2.0
250,FFA,StarDoM,7.0
250,FFA,[Stud]Lovish,5.0
250,FFA,[HypE]RupeDogg,3.0
250,FFA,TM_8D,6.0
250,FFA,Darth_Revan,8.0
250,FFA,Blodir,4.0
251,FFA,NapoleonBlownapart,3.0
251,FFA,PRO_BCTV,2.0
251,FFA,StarDoM,7.0
251,FFA,[Stud]Lovish,4.0
251,FFA,[HypE]RupeDogg,1.0
251,FFA,TM_8D,6.0
251,FFA,Darth_Revan,8.0
251,FFA,Blodir,5.0
252,FFA,NapoleonBlownapart,2.0
252,FFA,PRO_BCTV,3.0
252,FFA,StarDoM,7.0
252,FFA,[Stud]Lovish,5.0
252,FFA,[HypE]RupeDogg,1.0
252,FFA,TM_8D,6.0
252,FFA,Darth_Revan,8.0
252,FFA,Blodir,4.0
253,FFA,NapoleonBlownapart,4.0
253,FFA,PRO_BCTV,2.0
253,FFA,StarDoM,7.0
253,FFA,[Stud]Lovish,5.0
253,FFA,[HypE]RupeDogg,1.0
253,FFA,TM_8D,6.0
253,FFA,Darth_Revan,8.0
253,FFA,Blodir,3.0
254,FFA,NapoleonBlownapart,2.0
254,FFA,PRO_BCTV,1.0
254,FFA,StarDoM,7.0
254,FFA,[Stud]Lovish,5.0
254,FFA,[HypE]RupeDogg,3.0
254,FFA,TM_8D,6.0
254,FFA,Darth_Revan,8.0
254,FFA,Blodir,4.0
255,FFA,NapoleonBlownapart,1.0
255,FFA,PRO_BCTV,3.0
255,FFA,StarDoM,7.0
255,FFA,[Stud]Lovish,4.0
255,FFA,[HypE]RupeDogg,2.0
255,FFA,TM_8D,6.0
255,FFA,Darth_Revan,8.0
255,FFA,Blodir,5.0
256,FFA,NapoleonBlownapart,2.0
256,FFA,PRO_BCTV,1.0
256,FFA,StarDoM,7.0
256,FFA,[Stud]Lovish,4.0
256,FFA,[HypE]RupeDogg,3.0
256,FFA,TM_8D,6.0
256,FFA,Darth_Revan,8.0
256,FFA,Blodir,5.0
257,FFA,NapoleonBlownapart,3.0
257,FFA,PRO_BCTV,1.0
257,FFA,StarDoM,7.0
257,FFA,[Stud]Lovish,5.0
257,FFA,[HypE]RupeDogg,2.0
257,FFA,TM_8D,6.0
257,FFA,Darth_Revan,8.0
257,FFA,Blodir,4.0
258,FFA,NapoleonBlownapart,1.0
258,FFA,PRO_BCTV,2.0
258,FFA,StarDoM,7.0
258,FFA,[Stud]Lovish,4.0
258,FFA,[HypE]RupeDogg,3.0
258,FFA,TM_8D,6.0
258,FFA,Darth_Revan,8.0
258,FFA,Blodir,5.0
259,FFA,NapoleonBlownapart,3.0
259,FFA,PRO_BCTV,1.0
259,FFA,StarDoM,7.0
259,FFA,[Stud]Lovish,4.0
259,FFA,[HypE]RupeDogg,2.0
259,FFA,TM_8D,6.0
259,FFA,Darth_Revan,8.0
259,FFA,Blodir,5.0
260,FFA,NapoleonBlownapart,3.0
260,FFA,PRO_BCTV,2.0
260,FFA,StarDoM,7.0
260,FFA,[Stud]Lovish,4.0
260,FFA,[HypE]RupeDogg,1.0
260,FFA,TM_8D,6.0
260,FFA,Darth_Revan,8.0
260,FFA,Blodir,5.0
261,FFA,NapoleonBlownapart,3.0
261,FFA,PRO_BCTV,1.0
261,FFA,StarDoM,7.0
261,FFA,[Stud]Lovish,4.0
261,FFA,[HypE]RupeDogg,2.0
261,FFA,TM_8D,6.0
261,FFA,Darth_Revan,8.0
261,FFA,Blodir,5.0
262,FFA,NapoleonBlownapart,2.0
262,FFA,PRO_BCTV,1.0
262,FFA,StarDoM,7.0
262,FFA,[Stud]Lovish,5.0
262,FFA,[HypE]RupeDogg,3.0
262,FFA,TM_8D,6.0
262,FFA,Darth_Revan,8.0
262,FFA,Blodir,4.0
263,FFA,NapoleonBlownapart,3.0
263,FFA,PRO_BCTV,2.0
263,FFA,StarDoM,7.0
263,FFA,[Stud]Lovish,4.0
263,FFA,[HypE]RupeDogg,1.0
263,FFA,TM_8D,6.0
263,FFA,Darth_Revan,8.0
263,FFA,Blodir,5.0
264,FFA,NapoleonBlownapart,3.0
264,FFA,PRO_BCTV,1.0
264,FFA,StarDoM,7.0
264,FFA,[Stud]Lovish,4.0
264,FFA,[HypE]RupeDogg,2.0
264,FFA,TM_8D,6.0
264,FFA,Darth_Revan,8.0
264,FFA,Blodir,5.0
265,FFA,NapoleonBlownapart,1.0
265,FFA,PRO_BCTV,3.0
265,FFA,StarDoM,7.0
265,FFA,[Stud]Lovish,4.0
265,FFA,[HypE]RupeDogg,2.0
265,FFA,TM_8D,6.0
265,FFA,Darth_Revan,8.0
265,FFA,Blodir,5.0
266,FFA,NapoleonBlownapart,3.0
266,FFA,PRO_BCTV,1.0
266,FFA,StarDoM,7.0
266,FFA,[Stud]Lovish,4.0
266,FFA,[HypE]RupeDogg,2.0
266,FFA,TM_8D,6.0
266,FFA,Darth_Revan,8.0
266,FFA,Blodir,5.0
267,FFA,NapoleonBlownapart,4.0
267,FFA,PRO_BCTV,2.0
267,FFA,StarDoM,7.0
267,FFA,[Stud]Lovish,3.0
267,FFA,[HypE]RupeDogg,1.0
267,FFA,TM_8D,6.0
267,FFA,Darth_Revan,8.0
267,FFA,Blodir,5.0
268,FFA,NapoleonBlownapart,3.0
268,FFA,PRO_BCTV,1.0
268,FFA,StarDoM,7.0
268,FFA,[Stud]Lovish,4.0
268,FFA,[HypE]RupeDogg,2.0
268,FFA,TM_8D,6.0
268,FFA,Darth_Revan,8.0
268,FFA,Blodir,5.0
269,FFA,NapoleonBlownapart,2.0
269,FFA,PRO_BCTV,1.0
269,FFA,StarDoM,7.0
269,FFA,[Stud]Lovish,4.0
269,FFA,[HypE]RupeDogg,3.0
269,FFA,TM_8D,6.0
269,FFA,Darth_Revan,8.0
269,FFA,Blodir,5.0
270,FFA,NapoleonBlownapart,3.0
270,FFA,PRO_BCTV,2.0
270,FFA,StarDoM,7.0
270,FFA,[Stud]Lovish,4.0
270,FFA,[HypE]RupeDogg,1.0
270,FFA,TM_8D,6.0
270,FFA,Darth_Revan,8.0
270,FFA,Blodir,5.0
271,FFA,NapoleonBlownapart,2.0
271,FFA,PRO_BCTV,3.0
271,FFA,StarDoM,7.0
271,FFA,[Stud]Lovish,4.0
271,FFA,[HypE]RupeDogg,1.0
271,FFA,TM_8D,6.0
271,FFA,Darth_Revan,8.0
271,FFA,Blodir,5.0
272,FFA,NapoleonBlownapart,2.0
272,FFA,PRO_BCTV,3.0
272,FFA,StarDoM,7.0
272,FFA,[Stud]Lovish,4.0
272,FFA,[HypE]RupeDogg,1.0
272,FFA,TM_8D,6.0
272,FFA,Darth_Revan,8.0
272,FFA,Blodir,5.0
273,FFA,NapoleonBlownapart,3.0
273,FFA,PRO_BCTV,2.0
273,FFA,StarDoM,7.0
273,FFA,[Stud]Lovish,5.0
273,FFA,[HypE]RupeDogg,1.0
273,FFA,TM_8D,6.0
273,FFA,Darth_Revan,8.0
273,FFA,Blodir,4.0
274,FFA,NapoleonBlownapart,3.0
274,FFA,PRO_BCTV,1.0
274,FFA,StarDoM,7.0
274,FFA,[Stud]Lovish,4.0
274,FFA,[HypE]RupeDogg,2.0
274,FFA,TM_8D,6.0
274,FFA,Darth_Revan,8.0
274,FFA,Blodir,5.0
275,FFA,NapoleonBlownapart,3.0
275,FFA,PRO_BCTV,2.0
275,FFA,StarDoM,7.0
275,FFA,[Stud]Lovish,4.0
275,FFA,[HypE]RupeDogg,1.0
275,FFA,TM_8D,6.0
275,FFA,Darth_Revan,8.0
275,FFA,Blodir,5.0
276,FFA,NapoleonBlownapart,1.0
276,FFA,PRO_BCTV,3.0
276,FFA,StarDoM,7.0
276,FFA,[Stud]Lovish,5.0
276,FFA,[HypE]RupeDogg,2.0
276,FFA,TM_8D,6.0
276,FFA,Darth_Revan,8.0
276,FFA,Blodir,4.0
277,FFA,NapoleonBlownapart,4.0
277,FFA,PRO_BCTV,2.0
277,FFA,StarDoM,7.0
277,FFA,[Stud]Lovish,3.0
277,FFA,[HypE]RupeDogg,1.0
277,FFA,TM_8D,6.0
277,FFA,Darth_Revan,8.0
277,FFA,Blodir,5.0
278,FFA,NapoleonBlownapart,2.0
278,FFA,PRO_BCTV,1.0
278,FFA,StarDoM,7.0
278,FFA,[Stud]Lovish,5.0
278,FFA,[HypE]RupeDogg,3.0
278,FFA,TM_8D,6.0
278,FFA,Darth_Revan,8.0
278,FFA,Blodir,4.0
279,FFA,NapoleonBlownapart,2.0
279,FFA,PRO_BCTV,4.0
279,FFA,StarDoM,7.0
279,FFA,[Stud]Lovish,3.0
279,FFA,[HypE]RupeDogg,1.0
279,FFA,TM_8D,6.0
279,FFA,Darth_Revan,8.0
279,FFA,Blodir,5.0
280,FFA,NapoleonBlownapart,3.0
280,FFA,PRO_BCTV,1.0
280,FFA,StarDoM,7.0
280,FFA,[Stud]Lovish,4.0
280,FFA,[HypE]RupeDogg,2.0
280,FFA,TM_8D,6.0
280,FFA,Darth_Revan,8.0
280,FFA,Blodir,5.0
281,FFA,NapoleonBlownapart,3.0
281,FFA,PRO_BCTV,1.0
281,FFA,StarDoM,7.0
281,FFA,[Stud]Lovish,4.0
281,FFA,[HypE]RupeDogg,2.0
281,FFA,TM_8D,6.0
281,FFA,Darth_Revan,8.0
281,FFA,Blodir,5.0
282,FFA,NapoleonBlownapart,3.0
282,FFA,PRO_BCTV,2.0
282,FFA,StarDoM,7.0
282,FFA,[Stud]Lovish,5.0
282,FFA,[HypE]RupeDogg,1.0
282,FFA,TM_8D,6.0
282,FFA,Darth_Revan,8.0
282,FFA,Blodir,4.0
283,FFA,NapoleonBlownapart,3.0
283,FFA,PRO_BCTV,1.0
283,FFA,StarDoM,7.0
283,FFA,[Stud]Lovish,5.0
283,FFA,[HypE]RupeDogg,2.0
283,FFA,TM_8D,6.0
283,FFA,Darth_Revan,8.0
283,FFA,Blodir,4.0
284,FFA,NapoleonBlownapart,3.0
284,FFA,PRO_BCTV,1.0
284,FFA,StarDoM,7.0
284,FFA,[Stud]Lovish,4.0
284,FFA,[HypE]RupeDogg,2.0
284,FFA,TM_8D,6.0
284,FFA,Darth_Revan,8.0
284,FFA,Blodir,5.0
285,FFA,NapoleonBlownapart,1.0
285,FFA,PRO_BCTV,3.0
285,FFA,StarDoM,7.0
285,FFA,[Stud]Lovish,4.0
285,FFA,[HypE]RupeDogg,2.0
285,FFA,TM_8D,6.0
285,FFA,Darth_Revan,8.0
285,FFA,Blodir,5.0
286,FFA,NapoleonBlownapart,3.0
286,FFA,PRO_BCTV,2.0
286,FFA,StarDoM,7.0
286,FFA,[Stud]Lovish,5.0
286,FFA,[HypE]RupeDogg,1.0
286,FFA,TM_8D,6.0
286,FFA,Darth_Revan,8.0
286,FFA,Blodir,4.0
287,FFA,NapoleonBlownapart,2.0
287,FFA,PRO_BCTV,1.0
287,FFA,StarDoM,7.0
287,FFA,[Stud]Lovish,4.0
287,FFA,[HypE]RupeDogg,3.0
287,FFA,TM_8D,6.0
287,FFA,Darth_Revan,8.0
287,FFA,Blodir,5.0
288,FFA,NapoleonBlownapart,1.0
288,FFA,PRO_BCTV,2.0
288,FFA,StarDoM,7.0
288,FFA,[Stud]Lovish,4.0
288,FFA,[HypE]RupeDogg,3.0
288,FFA,TM_8D,6.0
288,FFA,Darth_Revan,8.0
288,FFA,Blodir,5.0
289,FFA,NapoleonBlownapart,3.0
289,FFA,PRO_BCTV,2.0
289,FFA,StarDoM,7.0
289,FFA,[Stud]Lovish,4.0
289,FFA,[HypE]RupeDogg,1.0
289,FFA,TM_8D,6.0
289,FFA,Darth_Revan,8.0
289,FFA,Blodir,5.0
290,FFA,NapoleonBlownapart,2.0
290,FFA,PRO_BCTV,1.0
290,FFA,StarDoM,7.0
290,FFA,[Stud]Lovish,5.0
290,FFA,[HypE]RupeDogg,3.0
290,FFA,TM_8D,6.0
290,FFA,Darth_Revan,8.0
290,FFA,Blodir,4.0
291,FFA,NapoleonBlownapart,3.0
291,FFA,PRO_BCTV,1.0
291,FFA,StarDoM,7.0
291,FFA,[Stud]Lovish,4.0
291,FFA,[HypE]RupeDogg,2.0
291,FFA,TM_8D,6.0
291,FFA,Darth_Revan,8.0
291,FFA,Blodir,5.0
292,FFA,NapoleonBlownapart,3.0
292,FFA,PRO_BCTV,1.0
292,FFA,StarDoM,7.0
292,FFA,[Stud]Lovish,5.0
292,FFA,[HypE]RupeDogg,2.0
292,FFA,TM_8D,6.0
292,FFA,Darth_Revan,8.0
292,FFA,Blodir,4.0
293,FFA,NapoleonBlownapart,3.0
293,FFA,PRO_BCTV,1.0
293,FFA,StarDoM,7.0
293,FFA,[Stud]Lovish,4.0
293,FFA,[HypE]RupeDogg,2.0
293,FFA,TM_8D,6.0
293,FFA,Darth_Revan,8.0
293,FFA,Blodir,5.0
294,FFA,NapoleonBlownapart,3.0
294,FFA,PRO_BCTV,1.0
294,FFA,StarDoM,7.0
294,FFA,[Stud]Lovish,4.0
294,FFA,[HypE]RupeDogg,2.0
294,FFA,TM_8D,6.0
294,FFA,Darth_Revan,8.0
294,FFA,Blodir,5.0
295,FFA,NapoleonBlownapart,3.0
295,FFA,PRO_BCTV,1.0
295,FFA,StarDoM,7.0
295,FFA,[Stud]Lovish,4.0
295,FFA,[HypE]RupeDogg,2.0
295,FFA,TM_8D,6.0
295,FFA,Darth_Revan,8.0
295,FFA,Blodir,5.0
296,FFA,NapoleonBlownapart,3.0
296,FFA,PRO_BCTV,1.0
296,FFA,StarDoM,7.0
296,FFA,[Stud]Lovish,4.0
296,FFA,[HypE]RupeDogg,2.0
296,FFA,TM_8D,6.0
296,FFA,Darth_Revan,8.0
296,FFA,Blodir,5.0
297,FFA,NapoleonBlownapart,1.0
297,FFA,PRO_BCTV,3.0
297,FFA,StarDoM,7.0
297,FFA,[Stud]Lovish,5.0
297,FFA,[HypE]RupeDogg,2.0
297,FFA,TM_8D,6.0
297,FFA,Darth_Revan,8.0
297,FFA,Blodir,4.0
298,FFA,NapoleonBlownapart,2.0
298,FFA,PRO_BCTV,4.0
298,FFA,StarDoM,7.0
298,FFA,[Stud]Lovish,3.0
298,FFA,[HypE]RupeDogg,1.0
298,FFA,TM_8D,6.0
298,FFA,Darth_Revan,8.0
298,FFA,Blodir,5.0
299,FFA,NapoleonBlownapart,3.0
299,FFA,PRO_BCTV,2.0
299,FFA,StarDoM,7.0
299,FFA,[Stud]Lovish,5.0
299,FFA,[HypE]RupeDogg,1.0
299,FFA,TM_8D,6.0
299,FFA,Darth_Revan,8.0
299,FFA,Blodir,4.0
300,FFA,NapoleonBlownapart,1.0
300,FFA,PRO_BCTV,3.0
300,FFA,StarDoM,7.0
300,FFA,[Stud]Lovish,5.0
300,FFA,[HypE]RupeDogg,2.0
300,FFA,TM_8D,6.0
300,FFA,Darth_Revan,8.0
300,FFA,Blodir,4.0
301,FFA,NapoleonBlownapart,2.0
301,FFA,PRO_BCTV,3.0
301,FFA,StarDoM,7.0
301,FFA,[Stud]Lovish,5.0
301,FFA,[HypE]RupeDogg,1.0
301,FFA,TM_8D,6.0
301,FFA,Darth_Revan,8.0
301,FFA,Blodir,4.0
302,FFA,NapoleonBlownapart,1.0
302,FFA,PRO_BCTV,3.0
302,FFA,StarDoM,7.0
302,FFA,[Stud]Lovish,5.0
302,FFA,[HypE]RupeDogg,2.0
302,FFA,TM_8D,6.0
302,FFA,Darth_Revan,8.0
302,FFA,Blodir,4.0
303,FFA,NapoleonBlownapart,2.0
303,FFA,PRO_BCTV,1.0
303,FFA,StarDoM,7.0
303,FFA,[Stud]Lovish,5.0
303,FFA,[HypE]RupeDogg,3.0
303,FFA,TM_8D,6.0
303,FFA,Darth_Revan,8.0
303,FFA,Blodir,4.0
304,FFA,NapoleonBlownapart,2.0
304,FFA,PRO_BCTV,1.0
304,FFA,StarDoM,7.0
304,FFA,[Stud]Lovish,4.0
304,FFA,[HypE]RupeDogg,3.0
304,FFA,TM_8D,6.0
304,FFA,Darth_Revan,8.0
304,FFA,Blodir,5.0
305,FFA,NapoleonBlownapart,3.0
305,FFA,PRO_BCTV,2.0
305,FFA,StarDoM,7.0
305,FFA,[Stud]Lovish,4.0
305,FFA,[HypE]RupeDogg,1.0
305,FFA,TM_8D,6.0
305,FFA,Darth_Revan,8.0
305,FFA,Blodir,5.0
306,FFA,NapoleonBlownapart,1.0
306,FFA,PRO_BCTV,2.0
306,FFA,StarDoM,7.0
306,FFA,[Stud]Lovish,5.0
306,FFA,[HypE]RupeDogg,3.0
306,FFA,TM_8D,6.0
306,FFA,Darth_Revan,8.0
306,FFA,Blodir,4.0
307,FFA,NapoleonBlownapart,3.0
307,FFA,PRO_BCTV,1.0
307,FFA,StarDoM,7.0
307,FFA,[Stud]Lovish,5.0
307,FFA,[HypE]RupeDogg,2.0
307,FFA,TM_8D,6.0
307,FFA,Darth_Revan,8.0
307,FFA,Blodir,4.0
308,FFA,NapoleonBlownapart,3.0
308,FFA,PRO_BCTV,2.0
308,FFA,StarDoM,7.0
308,FFA,[Stud]Lovish,5.0
308,FFA,[HypE]RupeDogg,1.0
308,FFA,TM_8D,6.0
308,FFA,Darth_Revan,8.0
308,FFA,Blodir,4.0
309,FFA,NapoleonBlownapart,3.0
309,FFA,PRO_BCTV,1.0
309,FFA,StarDoM,7.0
309,FFA,[Stud]Lovish,4.0
309,FFA,[HypE]RupeDogg,2.0
309,FFA,TM_8D,6.0
309,FFA,Darth_Revan,8.0
309,FFA,Blodir,5.0
310,FFA,NapoleonBlownapart,3.0
310,FFA,PRO_BCTV,1.0
310,FFA,StarDoM,7.0
310,FFA,[Stud]Lovish,4.0
310,FFA,[HypE]RupeDogg,2.0
310,FFA,TM_8D,6.0
310,FFA,Darth_Revan,8.0
310,FFA,Blodir,5.0
311,FFA,NapoleonBlownapart,3.0
311,FFA,PRO_BCTV,1.0
311,FFA,StarDoM,7.0
311,FFA,[Stud]Lovish,5.0
311,FFA,[HypE]RupeDogg,2.0
311,FFA,TM_8D,6.0
311,FFA,Darth_Revan,8.0
311,FFA,Blodir,4.0
312,FFA,NapoleonBlownapart,2.0
312,FFA,PRO_BCTV,1.0
312,FFA,StarDoM,7.0
312,FFA,[Stud]Lovish,4.0
312,FFA,[HypE]RupeDogg,3.0
312,FFA,TM_8D,6.0
312,FFA,Darth_Revan,8.0
312,FFA,Blodir,5.0
313,FFA,NapoleonBlownapart,3.0
313,FFA,PRO_BCTV,2.0
313,FFA,StarDoM,7.0
313,FFA,[Stud]Lovish,4.0
313,FFA,[HypE]RupeDogg,1.0
313,FFA,TM_8D,6.0
313,FFA,Darth_Revan,8.0
313,FFA,Blodir,5.0
314,FFA,NapoleonBlownapart,3.0
314,FFA,PRO_BCTV,1.0
314,FFA,StarDoM,7.0
314,FFA,[Stud]Lovish,5.0
314,FFA,[HypE]RupeDogg,2.0
314,FFA,TM_8D,6.0
314,FFA,Darth_Revan,8.0
314,FFA,Blodir,4.0
315,FFA,NapoleonBlownapart,3.0
315,FFA,PRO_BCTV,2.0
315,FFA,StarDoM,7.0
315,FFA,[Stud]Lovish,4.0
315,FFA,[HypE]RupeDogg,1.0
315,FFA,TM_8D,6.0
315,FFA,Darth_Revan,8.0
315,FFA,Blodir,5.0
316,FFA,NapoleonBlownapart,3.0
316,FFA,PRO_BCTV,1.0
316,FFA,StarDoM,7.0
316,FFA,[Stud]Lovish,4.0
316,FFA,[HypE]RupeDogg,2.0
316,FFA,TM_8D,6.0
316,FFA,Darth_Revan,8.0
316,FFA,Blodir,5.0
317,FFA,NapoleonBlownapart,3.0
317,FFA,PRO_BCTV,2.0
317,FFA,StarDoM,7.0
317,FFA,[Stud]Lovish,4.0
317,FFA,[HypE]RupeDogg,1.0
317,FFA,TM_8D,6.0
317,FFA,Darth_Revan,8.0
317,FFA,Blodir,5.0
318,FFA,NapoleonBlownapart,3.0
318,FFA,PRO_BCTV,2.0
318,FFA,StarDoM,7.0
318,FFA,[Stud]Lovish,4.0
318,FFA,[HypE]RupeDogg,1.0
318,FFA,TM_8D,6.0
318,FFA,Darth_Revan,8.0
318,FFA,Blodir,5.0
319,FFA,NapoleonBlownapart,3.0
319,FFA,PRO_BCTV,2.0
319,FFA,StarDoM,7.0
319,FFA,[Stud]Lovish,4.0
319,FFA,[HypE]RupeDogg,1.0
319,FFA,TM_8D,6.0
319,FFA,Darth_Revan,8.0
319,FFA,Blodir,5.0
320,FFA,NapoleonBlownapart,3.0
320,FFA,PRO_BCTV,1.0
320,FFA,StarDoM,7.0
320,FFA,[Stud]Lovish,4.0
320,FFA,[HypE]RupeDogg,2.0
320,FFA,TM_8D,6.0
320,FFA,Darth_Revan,8.0
320,FFA,Blodir,5.0
321,FFA,NapoleonBlownapart,3.0
321,FFA,PRO_BCTV,1.0
321,FFA,StarDoM,7.0
321,FFA,[Stud]Lovish,4.0
321,FFA,[HypE]RupeDogg,2.0
321,FFA,TM_8D,6.0
321,FFA,Darth_Revan,8.0
321,FFA,Blodir,5.0
322,FFA,NapoleonBlownapart,3.0
322,FFA,PRO_BCTV,1.0
322,FFA,StarDoM,7.0
322,FFA,[Stud]Lovish,4.0
322,FFA,[HypE]RupeDogg,2.0
322,FFA,TM_8D,6.0
322,FFA,Darth_Revan,8.0
322,FFA,Blodir,5.0
323,FFA,NapoleonBlownapart,3.0
323,FFA,PRO_BCTV,2.0
323,FFA,StarDoM,7.0
323,FFA,[Stud]Lovish,4.0
323,FFA,[HypE]RupeDogg,1.0
323,FFA,TM_8D,6.0
323,FFA,Darth_Revan,8.0
323,FFA,Blodir,5.0
324,FFA,NapoleonBlownapart,3.0
324,FFA,PRO_BCTV,2.0
324,FFA,StarDoM,7.0
324,FFA,[Stud]Lovish,4.0
324,FFA,[HypE]RupeDogg,1.0
324,FFA,TM_8D,6.0
324,FFA,Darth_Revan,8.0
324,FFA,Blodir,5.0
325,FFA,NapoleonBlownapart,1.0
325,FFA,PRO_BCTV,2.0
325,FFA,StarDoM,7.0
325,FFA,[Stud]Lovish,4.0
325,FFA,[HypE]RupeDogg,3.0
325,FFA,TM_8D,6.0
325,FFA,Darth_Revan,8.0
325,FFA,Blodir,5.0
326,FFA,NapoleonBlownapart,1.0
326,FFA,PRO_BCTV,3.0
326,FFA,StarDoM,7.0
326,FFA,[Stud]Lovish,4.0
